participant,word,onset,ep_type,has_ep,preceding_v,context,s_initial,gender,dominant_language,current_farsi_exposure,current_english_exposure,length_of_farsi_residence,farsi_speaking_proficiency,farsi_understanding_proficiency,farsi_reading_proficiency,age_of_english_acquisition,age_of_english_fluency,length_of_english_residence,english_speaking_proficiency,english_understanding_proficiency,english_reading_proficiency,PC1_acquisition_exposure,PC1_immersion,PC1_self_report,PC1_original,PC2_original
9,sweeps,sw,none,FALSE,FALSE,passage,TRUE,Male,farsi,65,35,22,10,10,8,12,24,44,7,7,7,0.09794863470303952,-0.6163677057983135,0.7695725675918696,0.31693730904461465,-0.9674347695148101
9,sweeps,sw,none,FALSE,FALSE,context,TRUE,Male,farsi,65,35,22,10,10,8,12,24,44,7,7,7,0.09794863470303952,-0.6163677057983135,0.7695725675918696,0.31693730904461465,-0.9674347695148101
9,swim,sw,none,FALSE,FALSE,passage,TRUE,Male,farsi,65,35,22,10,10,8,12,24,44,7,7,7,0.09794863470303952,-0.6163677057983135,0.7695725675918696,0.31693730904461465,-0.9674347695148101
9,swim,sw,none,FALSE,FALSE,context,TRUE,Male,farsi,65,35,22,10,10,8,12,24,44,7,7,7,0.09794863470303952,-0.6163677057983135,0.7695725675918696,0.31693730904461465,-0.9674347695148101
9,swoon,sw,none,FALSE,FALSE,passage,TRUE,Male,farsi,65,35,22,10,10,8,12,24,44,7,7,7,0.09794863470303952,-0.6163677057983135,0.7695725675918696,0.31693730904461465,-0.9674347695148101
9,swoon,sw,none,FALSE,FALSE,context,TRUE,Male,farsi,65,35,22,10,10,8,12,24,44,7,7,7,0.09794863470303952,-0.6163677057983135,0.7695725675918696,0.31693730904461465,-0.9674347695148101
9,thrashing,θr,none,FALSE,FALSE,passage,FALSE,Male,farsi,65,35,22,10,10,8,12,24,44,7,7,7,0.09794863470303952,-0.6163677057983135,0.7695725675918696,0.31693730904461465,-0.9674347695148101
9,thrashing,θr,none,FALSE,FALSE,context,FALSE,Male,farsi,65,35,22,10,10,8,12,24,44,7,7,7,0.09794863470303952,-0.6163677057983135,0.7695725675918696,0.31693730904461465,-0.9674347695148101
9,thread,θr,none,FALSE,FALSE,passage,FALSE,Male,farsi,65,35,22,10,10,8,12,24,44,7,7,7,0.09794863470303952,-0.6163677057983135,0.7695725675918696,0.31693730904461465,-0.9674347695148101
9,thread,θr,none,FALSE,FALSE,context,FALSE,Male,farsi,65,35,22,10,10,8,12,24,44,7,7,7,0.09794863470303952,-0.6163677057983135,0.7695725675918696,0.31693730904461465,-0.9674347695148101
9,three,θr,none,FALSE,FALSE,passage,FALSE,Male,farsi,65,35,22,10,10,8,12,24,44,7,7,7,0.09794863470303952,-0.6163677057983135,0.7695725675918696,0.31693730904461465,-0.9674347695148101
9,three,θr,none,FALSE,FALSE,context,FALSE,Male,farsi,65,35,22,10,10,8,12,24,44,7,7,7,0.09794863470303952,-0.6163677057983135,0.7695725675918696,0.31693730904461465,-0.9674347695148101
9,throttle,θr,none,FALSE,FALSE,passage,FALSE,Male,farsi,65,35,22,10,10,8,12,24,44,7,7,7,0.09794863470303952,-0.6163677057983135,0.7695725675918696,0.31693730904461465,-0.9674347695148101
9,throttle,θr,none,FALSE,FALSE,context,FALSE,Male,farsi,65,35,22,10,10,8,12,24,44,7,7,7,0.09794863470303952,-0.6163677057983135,0.7695725675918696,0.31693730904461465,-0.9674347695148101
9,trot,tr,none,FALSE,FALSE,passage,FALSE,Male,farsi,65,35,22,10,10,8,12,24,44,7,7,7,0.09794863470303952,-0.6163677057983135,0.7695725675918696,0.31693730904461465,-0.9674347695148101
9,trot,tr,none,FALSE,FALSE,context,FALSE,Male,farsi,65,35,22,10,10,8,12,24,44,7,7,7,0.09794863470303952,-0.6163677057983135,0.7695725675918696,0.31693730904461465,-0.9674347695148101
9,tweaking,tw,none,FALSE,FALSE,passage,FALSE,Male,farsi,65,35,22,10,10,8,12,24,44,7,7,7,0.09794863470303952,-0.6163677057983135,0.7695725675918696,0.31693730904461465,-0.9674347695148101
9,tweaking,tw,none,FALSE,FALSE,context,FALSE,Male,farsi,65,35,22,10,10,8,12,24,44,7,7,7,0.09794863470303952,-0.6163677057983135,0.7695725675918696,0.31693730904461465,-0.9674347695148101
9,twin,tw,none,FALSE,FALSE,passage,FALSE,Male,farsi,65,35,22,10,10,8,12,24,44,7,7,7,0.09794863470303952,-0.6163677057983135,0.7695725675918696,0.31693730904461465,-0.9674347695148101
9,twin,tw,none,FALSE,FALSE,context,FALSE,Male,farsi,65,35,22,10,10,8,12,24,44,7,7,7,0.09794863470303952,-0.6163677057983135,0.7695725675918696,0.31693730904461465,-0.9674347695148101
9,twitches,tw,none,FALSE,FALSE,passage,FALSE,Male,farsi,65,35,22,10,10,8,12,24,44,7,7,7,0.09794863470303952,-0.6163677057983135,0.7695725675918696,0.31693730904461465,-0.9674347695148101
9,twitches,tw,none,FALSE,FALSE,context,FALSE,Male,farsi,65,35,22,10,10,8,12,24,44,7,7,7,0.09794863470303952,-0.6163677057983135,0.7695725675918696,0.31693730904461465,-0.9674347695148101
10,beautiful,bj,none,FALSE,FALSE,passage,FALSE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0350351011589793,-1.14545352044044,-2.4073784887002034,-2.7542480288468005,-0.1263445824288986
10,beautiful,bj,none,FALSE,FALSE,context,FALSE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0350351011589793,-1.14545352044044,-2.4073784887002034,-2.7542480288468005,-0.1263445824288986
10,breeze,br,none,FALSE,TRUE,passage,FALSE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0350351011589793,-1.14545352044044,-2.4073784887002034,-2.7542480288468005,-0.1263445824288986
10,breeze,br,none,FALSE,FALSE,context,FALSE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0350351011589793,-1.14545352044044,-2.4073784887002034,-2.7542480288468005,-0.1263445824288986
10,bring,br,none,FALSE,FALSE,passage,FALSE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0350351011589793,-1.14545352044044,-2.4073784887002034,-2.7542480288468005,-0.1263445824288986
10,bring,br,none,FALSE,FALSE,context,FALSE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0350351011589793,-1.14545352044044,-2.4073784887002034,-2.7542480288468005,-0.1263445824288986
10,brings,br,none,FALSE,FALSE,passage,FALSE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0350351011589793,-1.14545352044044,-2.4073784887002034,-2.7542480288468005,-0.1263445824288986
10,brings,br,none,FALSE,FALSE,context,FALSE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0350351011589793,-1.14545352044044,-2.4073784887002034,-2.7542480288468005,-0.1263445824288986
10,brother,br,none,FALSE,FALSE,passage,FALSE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0350351011589793,-1.14545352044044,-2.4073784887002034,-2.7542480288468005,-0.1263445824288986
10,brother,br,none,FALSE,FALSE,context,FALSE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0350351011589793,-1.14545352044044,-2.4073784887002034,-2.7542480288468005,-0.1263445824288986
10,bugle,bj,none,FALSE,FALSE,passage,FALSE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0350351011589793,-1.14545352044044,-2.4073784887002034,-2.7542480288468005,-0.1263445824288986
10,bugle,bj,none,FALSE,FALSE,context,FALSE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0350351011589793,-1.14545352044044,-2.4073784887002034,-2.7542480288468005,-0.1263445824288986
10,clean,kl,none,FALSE,FALSE,passage,FALSE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0350351011589793,-1.14545352044044,-2.4073784887002034,-2.7542480288468005,-0.1263445824288986
10,clean,kl,none,FALSE,FALSE,context,FALSE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0350351011589793,-1.14545352044044,-2.4073784887002034,-2.7542480288468005,-0.1263445824288986
10,creek,kr,none,FALSE,FALSE,passage,FALSE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0350351011589793,-1.14545352044044,-2.4073784887002034,-2.7542480288468005,-0.1263445824288986
10,creek,kr,none,FALSE,FALSE,context,FALSE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0350351011589793,-1.14545352044044,-2.4073784887002034,-2.7542480288468005,-0.1263445824288986
10,cute,kj,none,FALSE,TRUE,passage,FALSE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0350351011589793,-1.14545352044044,-2.4073784887002034,-2.7542480288468005,-0.1263445824288986
10,cute,kj,none,FALSE,FALSE,context,FALSE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0350351011589793,-1.14545352044044,-2.4073784887002034,-2.7542480288468005,-0.1263445824288986
10,dreaming,dr,none,FALSE,FALSE,passage,FALSE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0350351011589793,-1.14545352044044,-2.4073784887002034,-2.7542480288468005,-0.1263445824288986
10,dreaming,dr,none,FALSE,FALSE,context,FALSE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0350351011589793,-1.14545352044044,-2.4073784887002034,-2.7542480288468005,-0.1263445824288986
10,drink,dr,none,FALSE,TRUE,passage,FALSE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0350351011589793,-1.14545352044044,-2.4073784887002034,-2.7542480288468005,-0.1263445824288986
10,drink,dr,none,FALSE,FALSE,context,FALSE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0350351011589793,-1.14545352044044,-2.4073784887002034,-2.7542480288468005,-0.1263445824288986
10,dwarf,dw,none,FALSE,TRUE,passage,FALSE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0350351011589793,-1.14545352044044,-2.4073784887002034,-2.7542480288468005,-0.1263445824288986
10,dwarf,dw,none,FALSE,FALSE,context,FALSE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0350351011589793,-1.14545352044044,-2.4073784887002034,-2.7542480288468005,-0.1263445824288986
10,dwayne,dw,none,FALSE,FALSE,passage,FALSE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0350351011589793,-1.14545352044044,-2.4073784887002034,-2.7542480288468005,-0.1263445824288986
10,dwayne,dw,none,FALSE,FALSE,context,FALSE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0350351011589793,-1.14545352044044,-2.4073784887002034,-2.7542480288468005,-0.1263445824288986
10,flickering,fl,none,FALSE,FALSE,passage,FALSE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0350351011589793,-1.14545352044044,-2.4073784887002034,-2.7542480288468005,-0.1263445824288986
10,flickering,fl,none,FALSE,FALSE,context,FALSE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0350351011589793,-1.14545352044044,-2.4073784887002034,-2.7542480288468005,-0.1263445824288986
10,flock,fl,none,FALSE,TRUE,passage,FALSE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0350351011589793,-1.14545352044044,-2.4073784887002034,-2.7542480288468005,-0.1263445824288986
10,flock,fl,none,FALSE,FALSE,context,FALSE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0350351011589793,-1.14545352044044,-2.4073784887002034,-2.7542480288468005,-0.1263445824288986
10,floor,fl,none,FALSE,TRUE,passage,FALSE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0350351011589793,-1.14545352044044,-2.4073784887002034,-2.7542480288468005,-0.1263445824288986
10,floor,fl,none,FALSE,FALSE,context,FALSE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0350351011589793,-1.14545352044044,-2.4073784887002034,-2.7542480288468005,-0.1263445824288986
10,fly,fl,none,FALSE,FALSE,passage,FALSE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0350351011589793,-1.14545352044044,-2.4073784887002034,-2.7542480288468005,-0.1263445824288986
10,fly,fl,none,FALSE,FALSE,context,FALSE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0350351011589793,-1.14545352044044,-2.4073784887002034,-2.7542480288468005,-0.1263445824288986
10,flying,fl,none,FALSE,FALSE,passage,FALSE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0350351011589793,-1.14545352044044,-2.4073784887002034,-2.7542480288468005,-0.1263445824288986
10,flying,fl,none,FALSE,FALSE,context,FALSE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0350351011589793,-1.14545352044044,-2.4073784887002034,-2.7542480288468005,-0.1263445824288986
10,freaks,fr,none,FALSE,TRUE,passage,FALSE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0350351011589793,-1.14545352044044,-2.4073784887002034,-2.7542480288468005,-0.1263445824288986
10,freaks,fr,none,FALSE,FALSE,context,FALSE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0350351011589793,-1.14545352044044,-2.4073784887002034,-2.7542480288468005,-0.1263445824288986
10,gloves,gl,none,FALSE,FALSE,passage,FALSE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0350351011589793,-1.14545352044044,-2.4073784887002034,-2.7542480288468005,-0.1263445824288986
10,gloves,gl,none,FALSE,FALSE,context,FALSE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0350351011589793,-1.14545352044044,-2.4073784887002034,-2.7542480288468005,-0.1263445824288986
10,grabs,gr,none,FALSE,FALSE,passage,FALSE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0350351011589793,-1.14545352044044,-2.4073784887002034,-2.7542480288468005,-0.1263445824288986
10,grabs,gr,none,FALSE,FALSE,context,FALSE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0350351011589793,-1.14545352044044,-2.4073784887002034,-2.7542480288468005,-0.1263445824288986
10,ground,gr,none,FALSE,TRUE,passage,FALSE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0350351011589793,-1.14545352044044,-2.4073784887002034,-2.7542480288468005,-0.1263445824288986
10,ground,gr,none,FALSE,FALSE,context,FALSE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0350351011589793,-1.14545352044044,-2.4073784887002034,-2.7542480288468005,-0.1263445824288986
10,place,pl,none,FALSE,TRUE,passage,FALSE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0350351011589793,-1.14545352044044,-2.4073784887002034,-2.7542480288468005,-0.1263445824288986
10,place,pl,none,FALSE,FALSE,context,FALSE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0350351011589793,-1.14545352044044,-2.4073784887002034,-2.7542480288468005,-0.1263445824288986
10,please,pl,none,FALSE,FALSE,passage,FALSE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0350351011589793,-1.14545352044044,-2.4073784887002034,-2.7542480288468005,-0.1263445824288986
10,please,pl,none,FALSE,FALSE,context,FALSE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0350351011589793,-1.14545352044044,-2.4073784887002034,-2.7542480288468005,-0.1263445824288986
10,plethora,pl,none,FALSE,TRUE,passage,FALSE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0350351011589793,-1.14545352044044,-2.4073784887002034,-2.7542480288468005,-0.1263445824288986
10,plethora,pl,none,FALSE,FALSE,context,FALSE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0350351011589793,-1.14545352044044,-2.4073784887002034,-2.7542480288468005,-0.1263445824288986
10,quacks,kw,none,FALSE,FALSE,passage,FALSE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0350351011589793,-1.14545352044044,-2.4073784887002034,-2.7542480288468005,-0.1263445824288986
10,quacks,kw,none,FALSE,FALSE,context,FALSE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0350351011589793,-1.14545352044044,-2.4073784887002034,-2.7542480288468005,-0.1263445824288986
10,queen,kw,none,FALSE,TRUE,passage,FALSE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0350351011589793,-1.14545352044044,-2.4073784887002034,-2.7542480288468005,-0.1263445824288986
10,queen,kw,none,FALSE,FALSE,context,FALSE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0350351011589793,-1.14545352044044,-2.4073784887002034,-2.7542480288468005,-0.1263445824288986
10,quickly,kw,none,FALSE,FALSE,passage,FALSE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0350351011589793,-1.14545352044044,-2.4073784887002034,-2.7542480288468005,-0.1263445824288986
10,quickly,kw,none,FALSE,FALSE,context,FALSE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0350351011589793,-1.14545352044044,-2.4073784887002034,-2.7542480288468005,-0.1263445824288986
10,scarlett,sk,none,FALSE,FALSE,passage,TRUE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0350351011589793,-1.14545352044044,-2.4073784887002034,-2.7542480288468005,-0.1263445824288986
10,scarlett,sk,none,FALSE,FALSE,context,TRUE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0350351011589793,-1.14545352044044,-2.4073784887002034,-2.7542480288468005,-0.1263445824288986
10,scoop,sk,none,FALSE,FALSE,passage,TRUE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0350351011589793,-1.14545352044044,-2.4073784887002034,-2.7542480288468005,-0.1263445824288986
10,scoop,sk,none,FALSE,FALSE,context,TRUE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0350351011589793,-1.14545352044044,-2.4073784887002034,-2.7542480288468005,-0.1263445824288986
10,skeptical,sk,none,FALSE,FALSE,passage,TRUE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0350351011589793,-1.14545352044044,-2.4073784887002034,-2.7542480288468005,-0.1263445824288986
10,skeptical,sk,none,FALSE,FALSE,context,TRUE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0350351011589793,-1.14545352044044,-2.4073784887002034,-2.7542480288468005,-0.1263445824288986
10,skin,sk,none,FALSE,FALSE,passage,TRUE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0350351011589793,-1.14545352044044,-2.4073784887002034,-2.7542480288468005,-0.1263445824288986
10,skin,sk,none,FALSE,FALSE,context,TRUE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0350351011589793,-1.14545352044044,-2.4073784887002034,-2.7542480288468005,-0.1263445824288986
10,skip,sk,none,FALSE,FALSE,passage,TRUE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0350351011589793,-1.14545352044044,-2.4073784887002034,-2.7542480288468005,-0.1263445824288986
10,skip,sk,none,FALSE,FALSE,context,TRUE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0350351011589793,-1.14545352044044,-2.4073784887002034,-2.7542480288468005,-0.1263445824288986
10,sleep,sl,none,FALSE,FALSE,passage,TRUE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0350351011589793,-1.14545352044044,-2.4073784887002034,-2.7542480288468005,-0.1263445824288986
10,sleep,sl,none,FALSE,FALSE,context,TRUE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0350351011589793,-1.14545352044044,-2.4073784887002034,-2.7542480288468005,-0.1263445824288986
10,slips,sl,none,FALSE,TRUE,passage,TRUE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0350351011589793,-1.14545352044044,-2.4073784887002034,-2.7542480288468005,-0.1263445824288986
10,slips,sl,none,FALSE,FALSE,context,TRUE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0350351011589793,-1.14545352044044,-2.4073784887002034,-2.7542480288468005,-0.1263445824288986
10,sloth,sl,none,FALSE,FALSE,passage,TRUE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0350351011589793,-1.14545352044044,-2.4073784887002034,-2.7542480288468005,-0.1263445824288986
10,sloth,sl,none,FALSE,FALSE,context,TRUE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0350351011589793,-1.14545352044044,-2.4073784887002034,-2.7542480288468005,-0.1263445824288986
10,slouched,sl,none,FALSE,FALSE,passage,TRUE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0350351011589793,-1.14545352044044,-2.4073784887002034,-2.7542480288468005,-0.1263445824288986
10,slouched,sl,none,FALSE,FALSE,context,TRUE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0350351011589793,-1.14545352044044,-2.4073784887002034,-2.7542480288468005,-0.1263445824288986
10,slow,sl,none,FALSE,FALSE,passage,TRUE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0350351011589793,-1.14545352044044,-2.4073784887002034,-2.7542480288468005,-0.1263445824288986
10,slow,sl,none,FALSE,FALSE,context,TRUE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0350351011589793,-1.14545352044044,-2.4073784887002034,-2.7542480288468005,-0.1263445824288986
10,slugs,sl,none,FALSE,TRUE,passage,TRUE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0350351011589793,-1.14545352044044,-2.4073784887002034,-2.7542480288468005,-0.1263445824288986
10,slugs,sl,none,FALSE,FALSE,context,TRUE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0350351011589793,-1.14545352044044,-2.4073784887002034,-2.7542480288468005,-0.1263445824288986
10,smacked,sm,none,FALSE,FALSE,passage,TRUE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0350351011589793,-1.14545352044044,-2.4073784887002034,-2.7542480288468005,-0.1263445824288986
10,smacked,sm,none,FALSE,FALSE,context,TRUE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0350351011589793,-1.14545352044044,-2.4073784887002034,-2.7542480288468005,-0.1263445824288986
10,small,sm,none,FALSE,FALSE,passage,TRUE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0350351011589793,-1.14545352044044,-2.4073784887002034,-2.7542480288468005,-0.1263445824288986
10,small,sm,none,FALSE,FALSE,passage,TRUE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0350351011589793,-1.14545352044044,-2.4073784887002034,-2.7542480288468005,-0.1263445824288986
10,small,sm,none,FALSE,FALSE,context,TRUE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0350351011589793,-1.14545352044044,-2.4073784887002034,-2.7542480288468005,-0.1263445824288986
10,small,sm,none,FALSE,FALSE,context,TRUE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0350351011589793,-1.14545352044044,-2.4073784887002034,-2.7542480288468005,-0.1263445824288986
10,smelling,sm,none,FALSE,FALSE,passage,TRUE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0350351011589793,-1.14545352044044,-2.4073784887002034,-2.7542480288468005,-0.1263445824288986
10,smelling,sm,none,FALSE,FALSE,context,TRUE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0350351011589793,-1.14545352044044,-2.4073784887002034,-2.7542480288468005,-0.1263445824288986
10,smiles,sm,none,FALSE,FALSE,passage,TRUE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0350351011589793,-1.14545352044044,-2.4073784887002034,-2.7542480288468005,-0.1263445824288986
10,smiles,sm,none,FALSE,FALSE,context,TRUE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0350351011589793,-1.14545352044044,-2.4073784887002034,-2.7542480288468005,-0.1263445824288986
10,smith,sm,none,FALSE,FALSE,passage,TRUE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0350351011589793,-1.14545352044044,-2.4073784887002034,-2.7542480288468005,-0.1263445824288986
10,smith,sm,none,FALSE,FALSE,context,TRUE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0350351011589793,-1.14545352044044,-2.4073784887002034,-2.7542480288468005,-0.1263445824288986
10,smog,sm,none,FALSE,FALSE,passage,TRUE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0350351011589793,-1.14545352044044,-2.4073784887002034,-2.7542480288468005,-0.1263445824288986
10,smog,sm,none,FALSE,FALSE,context,TRUE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0350351011589793,-1.14545352044044,-2.4073784887002034,-2.7542480288468005,-0.1263445824288986
10,snag,sn,none,FALSE,FALSE,passage,TRUE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0350351011589793,-1.14545352044044,-2.4073784887002034,-2.7542480288468005,-0.1263445824288986
10,snag,sn,none,FALSE,FALSE,context,TRUE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0350351011589793,-1.14545352044044,-2.4073784887002034,-2.7542480288468005,-0.1263445824288986
10,snaps,sn,none,FALSE,FALSE,passage,TRUE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0350351011589793,-1.14545352044044,-2.4073784887002034,-2.7542480288468005,-0.1263445824288986
10,snaps,sn,none,FALSE,FALSE,context,TRUE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0350351011589793,-1.14545352044044,-2.4073784887002034,-2.7542480288468005,-0.1263445824288986
10,snatch,sn,none,FALSE,FALSE,passage,TRUE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0350351011589793,-1.14545352044044,-2.4073784887002034,-2.7542480288468005,-0.1263445824288986
10,snatch,sn,none,FALSE,FALSE,context,TRUE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0350351011589793,-1.14545352044044,-2.4073784887002034,-2.7542480288468005,-0.1263445824288986
10,sniffs,sn,none,FALSE,TRUE,passage,TRUE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0350351011589793,-1.14545352044044,-2.4073784887002034,-2.7542480288468005,-0.1263445824288986
10,sniffs,sn,none,FALSE,FALSE,context,TRUE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0350351011589793,-1.14545352044044,-2.4073784887002034,-2.7542480288468005,-0.1263445824288986
10,snips,sn,none,FALSE,TRUE,passage,TRUE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0350351011589793,-1.14545352044044,-2.4073784887002034,-2.7542480288468005,-0.1263445824288986
10,snips,sn,none,FALSE,FALSE,context,TRUE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0350351011589793,-1.14545352044044,-2.4073784887002034,-2.7542480288468005,-0.1263445824288986
10,snoops,sn,none,FALSE,FALSE,passage,TRUE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0350351011589793,-1.14545352044044,-2.4073784887002034,-2.7542480288468005,-0.1263445824288986
10,snoops,sn,none,FALSE,FALSE,context,TRUE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0350351011589793,-1.14545352044044,-2.4073784887002034,-2.7542480288468005,-0.1263445824288986
10,snow,sn,none,FALSE,TRUE,passage,TRUE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0350351011589793,-1.14545352044044,-2.4073784887002034,-2.7542480288468005,-0.1263445824288986
10,snow,sn,none,FALSE,FALSE,context,TRUE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0350351011589793,-1.14545352044044,-2.4073784887002034,-2.7542480288468005,-0.1263445824288986
10,spark,sp,none,FALSE,FALSE,passage,TRUE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0350351011589793,-1.14545352044044,-2.4073784887002034,-2.7542480288468005,-0.1263445824288986
10,spark,sp,none,FALSE,FALSE,context,TRUE,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-1.0350351011589793,-1.14545352044044,-2.4073784887002034,-2.7542480288468005,-0.1263445824288986
