participant,word,onset,ep_type,has_ep,preceding_v,context,nap_sonority,sonority_delta,gender,dominant_language,current_farsi_exposure,current_english_exposure,length_of_farsi_residence,farsi_speaking_proficiency,farsi_understanding_proficiency,farsi_reading_proficiency,age_of_english_acquisition,age_of_english_fluency,length_of_english_residence,english_speaking_proficiency,english_understanding_proficiency,english_reading_proficiency,PC1,PC2,onset_bigram,bi_prob_smoothed
10,sloth,sl,none,FALSE,FALSE,passage,5,2,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-2.7513328249599236,-0.12430275503106032,S L,-5.015945325237484
10,sniffs,sn,none,FALSE,TRUE,passage,5,1,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-2.7513328249599236,-0.12430275503106032,S N,-5.702531277356194
10,flock,fl,none,FALSE,TRUE,passage,5,2,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-2.7513328249599236,-0.12430275503106032,F L,-4.7156268300213995
10,snatch,sn,none,FALSE,FALSE,passage,5,1,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-2.7513328249599236,-0.12430275503106032,S N,-5.702531277356194
10,small,sm,none,FALSE,FALSE,passage,5,1,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-2.7513328249599236,-0.12430275503106032,S M,-5.980379245577114
10,slow,sl,none,FALSE,FALSE,passage,5,2,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-2.7513328249599236,-0.12430275503106032,S L,-5.015945325237484
10,stop,st,none,FALSE,FALSE,passage,3,-1,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-2.7513328249599236,-0.12430275503106032,S T,-4.197825218612371
10,smacked,sm,none,FALSE,FALSE,passage,5,1,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-2.7513328249599236,-0.12430275503106032,S M,-5.980379245577114
10,skeptical,sk,none,FALSE,FALSE,passage,3,-1,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-2.7513328249599236,-0.12430275503106032,S K,-4.588769672309811
10,fly,fl,none,FALSE,FALSE,passage,5,2,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-2.7513328249599236,-0.12430275503106032,F L,-4.7156268300213995
10,breeze,br,none,FALSE,TRUE,passage,3,3,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-2.7513328249599236,-0.12430275503106032,B R,-4.613752485125774
10,queen,kw,none,FALSE,TRUE,passage,6,4,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-2.7513328249599236,-0.12430275503106032,K W,-4.900273258363708
10,twitches,tw,none,FALSE,FALSE,passage,6,4,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-2.7513328249599236,-0.12430275503106032,T W,-6.71044976457928
10,throttle,θr,none,FALSE,FALSE,passage,5,2,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-2.7513328249599236,-0.12430275503106032,TH R,-6.151565902523183
10,brings,br,none,FALSE,FALSE,passage,3,3,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-2.7513328249599236,-0.12430275503106032,B R,-4.613752485125774
10,three,θr,none,FALSE,FALSE,passage,5,2,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-2.7513328249599236,-0.12430275503106032,TH R,-6.151565902523183
10,sleep,sl,none,FALSE,FALSE,passage,5,2,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-2.7513328249599236,-0.12430275503106032,S L,-5.015945325237484
10,scarlett,sk,none,FALSE,FALSE,passage,3,-1,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-2.7513328249599236,-0.12430275503106032,S K,-4.588769672309811
10,creek,kr,none,FALSE,FALSE,passage,5,3,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-2.7513328249599236,-0.12430275503106032,K R,-4.314465239937014
10,plethora,pl,none,FALSE,TRUE,passage,5,3,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-2.7513328249599236,-0.12430275503106032,P L,-4.914898942249727
10,snow,sn,none,FALSE,TRUE,passage,5,1,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-2.7513328249599236,-0.12430275503106032,S N,-5.702531277356194
10,smelling,sm,none,FALSE,FALSE,passage,5,1,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-2.7513328249599236,-0.12430275503106032,S M,-5.980379245577114
10,brother,br,none,FALSE,FALSE,passage,3,3,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-2.7513328249599236,-0.12430275503106032,B R,-4.613752485125774
10,freaks,fr,none,FALSE,TRUE,passage,5,2,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-2.7513328249599236,-0.12430275503106032,F R,-4.842469955048096
10,start,st,none,FALSE,FALSE,passage,3,-1,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-2.7513328249599236,-0.12430275503106032,S T,-4.197825218612371
10,trot,tr,none,FALSE,FALSE,context,5,3,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-2.7513328249599236,-0.12430275503106032,T R,-4.174091143879986
10,snaps,sn,none,FALSE,FALSE,context,5,1,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-2.7513328249599236,-0.12430275503106032,S N,-5.702531277356194
10,dwayne,dw,none,FALSE,FALSE,context,4,4,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-2.7513328249599236,-0.12430275503106032,D W,-7.501242230995325
10,cute,kj,none,FALSE,FALSE,context,6,4,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-2.7513328249599236,-0.12430275503106032,K Y,-6.9528628073583745
10,swats,sw,none,FALSE,FALSE,context,6,3,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-2.7513328249599236,-0.12430275503106032,S W,-5.3518117100599705
10,gloves,gl,none,FALSE,FALSE,context,3,3,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-2.7513328249599236,-0.12430275503106032,G L,-5.515533019295139
10,smith,sm,none,FALSE,FALSE,context,5,1,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-2.7513328249599236,-0.12430275503106032,S M,-5.980379245577114
10,starts,st,none,FALSE,FALSE,context,3,-1,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-2.7513328249599236,-0.12430275503106032,S T,-4.197825218612371
10,steps,st,none,FALSE,FALSE,context,3,-1,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-2.7513328249599236,-0.12430275503106032,S T,-4.197825218612371
10,slugs,sl,none,FALSE,FALSE,context,5,2,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-2.7513328249599236,-0.12430275503106032,S L,-5.015945325237484
10,quacks,kw,none,FALSE,FALSE,context,6,4,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-2.7513328249599236,-0.12430275503106032,K W,-4.900273258363708
10,skip,sk,none,FALSE,FALSE,context,3,-1,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-2.7513328249599236,-0.12430275503106032,S K,-4.588769672309811
10,flying,fl,none,FALSE,FALSE,context,5,2,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-2.7513328249599236,-0.12430275503106032,F L,-4.7156268300213995
10,drink,dr,none,FALSE,FALSE,context,3,3,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-2.7513328249599236,-0.12430275503106032,D R,-5.022968145018844
10,grabs,gr,none,FALSE,FALSE,context,3,3,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-2.7513328249599236,-0.12430275503106032,G R,-4.587983375978652
10,smog,sm,none,FALSE,FALSE,context,5,1,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-2.7513328249599236,-0.12430275503106032,S M,-5.980379245577114
10,beautiful,bj,none,FALSE,FALSE,context,4,4,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-2.7513328249599236,-0.12430275503106032,B Y,-7.655533994451474
10,dwarf,dw,none,FALSE,FALSE,context,4,4,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-2.7513328249599236,-0.12430275503106032,D W,-7.501242230995325
10,quickly,kw,none,FALSE,FALSE,context,6,4,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-2.7513328249599236,-0.12430275503106032,K W,-4.900273258363708
10,snoops,sn,none,FALSE,FALSE,context,5,1,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-2.7513328249599236,-0.12430275503106032,S N,-5.702531277356194
10,bring,br,none,FALSE,FALSE,context,3,3,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-2.7513328249599236,-0.12430275503106032,B R,-4.613752485125774
10,start,st,none,FALSE,FALSE,context,3,-1,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-2.7513328249599236,-0.12430275503106032,S T,-4.197825218612371
10,flickering,fl,none,FALSE,FALSE,context,5,2,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-2.7513328249599236,-0.12430275503106032,F L,-4.7156268300213995
10,spark,sp,none,FALSE,FALSE,context,3,-1,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-2.7513328249599236,-0.12430275503106032,S P,-4.898904003978995
10,small,sm,none,FALSE,FALSE,context,5,1,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-2.7513328249599236,-0.12430275503106032,S M,-5.980379245577114
10,scoop,sk,none,FALSE,FALSE,context,3,-1,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-2.7513328249599236,-0.12430275503106032,S K,-4.588769672309811
10,skin,sk,none,FALSE,FALSE,context,3,-1,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-2.7513328249599236,-0.12430275503106032,S K,-4.588769672309811
10,snag,sn,none,FALSE,FALSE,context,5,1,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-2.7513328249599236,-0.12430275503106032,S N,-5.702531277356194
10,thread,θr,none,FALSE,FALSE,context,5,2,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-2.7513328249599236,-0.12430275503106032,TH R,-6.151565902523183
10,sweeps,sw,none,FALSE,FALSE,context,6,3,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-2.7513328249599236,-0.12430275503106032,S W,-5.3518117100599705
10,please,pl,none,FALSE,FALSE,context,5,3,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-2.7513328249599236,-0.12430275503106032,P L,-4.914898942249727
10,floor,fl,none,FALSE,FALSE,context,5,2,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-2.7513328249599236,-0.12430275503106032,F L,-4.7156268300213995
10,thrashing,θr,none,FALSE,FALSE,context,5,2,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-2.7513328249599236,-0.12430275503106032,TH R,-6.151565902523183
10,speed,sp,none,FALSE,FALSE,context,3,-1,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-2.7513328249599236,-0.12430275503106032,S P,-4.898904003978995
10,smiles,sm,none,FALSE,FALSE,context,5,1,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-2.7513328249599236,-0.12430275503106032,S M,-5.980379245577114
10,swoon,sw,none,FALSE,FALSE,context,6,3,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-2.7513328249599236,-0.12430275503106032,S W,-5.3518117100599705
10,slouched,sl,none,FALSE,FALSE,context,5,2,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-2.7513328249599236,-0.12430275503106032,S L,-5.015945325237484
10,swim,sw,none,FALSE,FALSE,context,6,3,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-2.7513328249599236,-0.12430275503106032,S W,-5.3518117100599705
10,dreaming,dr,none,FALSE,FALSE,context,3,3,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-2.7513328249599236,-0.12430275503106032,D R,-5.022968145018844
10,twin,tw,none,FALSE,FALSE,context,6,4,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-2.7513328249599236,-0.12430275503106032,T W,-6.71044976457928
10,bugle,bj,none,FALSE,FALSE,context,4,4,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-2.7513328249599236,-0.12430275503106032,B Y,-7.655533994451474
10,clean,kl,none,FALSE,FALSE,context,5,3,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-2.7513328249599236,-0.12430275503106032,K L,-4.836066891269524
10,snips,sn,none,FALSE,FALSE,context,5,1,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-2.7513328249599236,-0.12430275503106032,S N,-5.702531277356194
10,ground,gr,none,FALSE,FALSE,context,3,3,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-2.7513328249599236,-0.12430275503106032,G R,-4.587983375978652
10,slips,sl,none,FALSE,FALSE,context,5,2,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-2.7513328249599236,-0.12430275503106032,S L,-5.015945325237484
10,place,pl,none,FALSE,FALSE,context,5,3,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-2.7513328249599236,-0.12430275503106032,P L,-4.914898942249727
10,tweaking,tw,none,FALSE,FALSE,context,6,4,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-2.7513328249599236,-0.12430275503106032,T W,-6.71044976457928
10,sweeping,sw,none,FALSE,FALSE,context,6,3,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-2.7513328249599236,-0.12430275503106032,S W,-5.3518117100599705
10,sloth,sl,none,FALSE,FALSE,context,5,2,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-2.7513328249599236,-0.12430275503106032,S L,-5.015945325237484
10,sniffs,sn,none,FALSE,FALSE,context,5,1,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-2.7513328249599236,-0.12430275503106032,S N,-5.702531277356194
10,flock,fl,none,FALSE,FALSE,context,5,2,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-2.7513328249599236,-0.12430275503106032,F L,-4.7156268300213995
10,snatch,sn,none,FALSE,FALSE,context,5,1,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-2.7513328249599236,-0.12430275503106032,S N,-5.702531277356194
10,small,sm,none,FALSE,FALSE,context,5,1,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-2.7513328249599236,-0.12430275503106032,S M,-5.980379245577114
10,slow,sl,none,FALSE,FALSE,context,5,2,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-2.7513328249599236,-0.12430275503106032,S L,-5.015945325237484
10,stop,st,none,FALSE,FALSE,context,3,-1,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-2.7513328249599236,-0.12430275503106032,S T,-4.197825218612371
10,smacked,sm,none,FALSE,FALSE,context,5,1,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-2.7513328249599236,-0.12430275503106032,S M,-5.980379245577114
10,skeptical,sk,none,FALSE,FALSE,context,3,-1,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-2.7513328249599236,-0.12430275503106032,S K,-4.588769672309811
10,fly,fl,none,FALSE,FALSE,context,5,2,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-2.7513328249599236,-0.12430275503106032,F L,-4.7156268300213995
10,breeze,br,none,FALSE,FALSE,context,3,3,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-2.7513328249599236,-0.12430275503106032,B R,-4.613752485125774
10,queen,kw,none,FALSE,FALSE,context,6,4,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-2.7513328249599236,-0.12430275503106032,K W,-4.900273258363708
10,twitches,tw,none,FALSE,FALSE,context,6,4,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-2.7513328249599236,-0.12430275503106032,T W,-6.71044976457928
10,throttle,θr,none,FALSE,FALSE,context,5,2,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-2.7513328249599236,-0.12430275503106032,TH R,-6.151565902523183
10,brings,br,none,FALSE,FALSE,context,3,3,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-2.7513328249599236,-0.12430275503106032,B R,-4.613752485125774
10,three,θr,none,FALSE,FALSE,context,5,2,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-2.7513328249599236,-0.12430275503106032,TH R,-6.151565902523183
10,sleep,sl,none,FALSE,FALSE,context,5,2,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-2.7513328249599236,-0.12430275503106032,S L,-5.015945325237484
10,scarlett,sk,none,FALSE,FALSE,context,3,-1,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-2.7513328249599236,-0.12430275503106032,S K,-4.588769672309811
10,creek,kr,none,FALSE,FALSE,context,5,3,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-2.7513328249599236,-0.12430275503106032,K R,-4.314465239937014
10,plethora,pl,none,FALSE,FALSE,context,5,3,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-2.7513328249599236,-0.12430275503106032,P L,-4.914898942249727
10,snow,sn,none,FALSE,FALSE,context,5,1,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-2.7513328249599236,-0.12430275503106032,S N,-5.702531277356194
10,smelling,sm,none,FALSE,FALSE,context,5,1,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-2.7513328249599236,-0.12430275503106032,S M,-5.980379245577114
10,brother,br,none,FALSE,FALSE,context,3,3,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-2.7513328249599236,-0.12430275503106032,B R,-4.613752485125774
10,freaks,fr,none,FALSE,FALSE,context,5,2,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-2.7513328249599236,-0.12430275503106032,F R,-4.842469955048096
10,start,st,none,FALSE,FALSE,context,3,-1,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-2.7513328249599236,-0.12430275503106032,S T,-4.197825218612371
13,trot,tr,none,FALSE,FALSE,passage,5,3,Male,english,8,92,16,9,9,8,13,23,36,9,9,9,-2.2809537172228302,-1.0239255425271416,T R,-4.174091143879986
13,snaps,sn,none,FALSE,FALSE,passage,5,1,Male,english,8,92,16,9,9,8,13,23,36,9,9,9,-2.2809537172228302,-1.0239255425271416,S N,-5.702531277356194
13,dwayne,dw,none,FALSE,FALSE,passage,4,4,Male,english,8,92,16,9,9,8,13,23,36,9,9,9,-2.2809537172228302,-1.0239255425271416,D W,-7.501242230995325
13,cute,kj,none,FALSE,TRUE,passage,6,4,Male,english,8,92,16,9,9,8,13,23,36,9,9,9,-2.2809537172228302,-1.0239255425271416,K Y,-6.9528628073583745
13,swats,sw,none,FALSE,FALSE,passage,6,3,Male,english,8,92,16,9,9,8,13,23,36,9,9,9,-2.2809537172228302,-1.0239255425271416,S W,-5.3518117100599705
13,gloves,gl,none,FALSE,FALSE,passage,3,3,Male,english,8,92,16,9,9,8,13,23,36,9,9,9,-2.2809537172228302,-1.0239255425271416,G L,-5.515533019295139
13,smith,sm,none,FALSE,FALSE,passage,5,1,Male,english,8,92,16,9,9,8,13,23,36,9,9,9,-2.2809537172228302,-1.0239255425271416,S M,-5.980379245577114
13,starts,st,none,FALSE,FALSE,passage,3,-1,Male,english,8,92,16,9,9,8,13,23,36,9,9,9,-2.2809537172228302,-1.0239255425271416,S T,-4.197825218612371
13,steps,st,none,FALSE,FALSE,passage,3,-1,Male,english,8,92,16,9,9,8,13,23,36,9,9,9,-2.2809537172228302,-1.0239255425271416,S T,-4.197825218612371
13,slugs,sl,none,FALSE,TRUE,passage,5,2,Male,english,8,92,16,9,9,8,13,23,36,9,9,9,-2.2809537172228302,-1.0239255425271416,S L,-5.015945325237484
13,quacks,kw,none,FALSE,FALSE,passage,6,4,Male,english,8,92,16,9,9,8,13,23,36,9,9,9,-2.2809537172228302,-1.0239255425271416,K W,-4.900273258363708
13,skip,sk,none,FALSE,FALSE,passage,3,-1,Male,english,8,92,16,9,9,8,13,23,36,9,9,9,-2.2809537172228302,-1.0239255425271416,S K,-4.588769672309811
13,flying,fl,none,FALSE,FALSE,passage,5,2,Male,english,8,92,16,9,9,8,13,23,36,9,9,9,-2.2809537172228302,-1.0239255425271416,F L,-4.7156268300213995
13,drink,dr,none,FALSE,TRUE,passage,3,3,Male,english,8,92,16,9,9,8,13,23,36,9,9,9,-2.2809537172228302,-1.0239255425271416,D R,-5.022968145018844
13,grabs,gr,none,FALSE,FALSE,passage,3,3,Male,english,8,92,16,9,9,8,13,23,36,9,9,9,-2.2809537172228302,-1.0239255425271416,G R,-4.587983375978652
13,smog,sm,none,FALSE,FALSE,passage,5,1,Male,english,8,92,16,9,9,8,13,23,36,9,9,9,-2.2809537172228302,-1.0239255425271416,S M,-5.980379245577114
13,beautiful,bj,none,FALSE,FALSE,passage,4,4,Male,english,8,92,16,9,9,8,13,23,36,9,9,9,-2.2809537172228302,-1.0239255425271416,B Y,-7.655533994451474
13,dwarf,dw,none,FALSE,TRUE,passage,4,4,Male,english,8,92,16,9,9,8,13,23,36,9,9,9,-2.2809537172228302,-1.0239255425271416,D W,-7.501242230995325
13,quickly,kw,none,FALSE,FALSE,passage,6,4,Male,english,8,92,16,9,9,8,13,23,36,9,9,9,-2.2809537172228302,-1.0239255425271416,K W,-4.900273258363708
13,snoops,sn,none,FALSE,FALSE,passage,5,1,Male,english,8,92,16,9,9,8,13,23,36,9,9,9,-2.2809537172228302,-1.0239255425271416,S N,-5.702531277356194
13,bring,br,none,FALSE,FALSE,passage,3,3,Male,english,8,92,16,9,9,8,13,23,36,9,9,9,-2.2809537172228302,-1.0239255425271416,B R,-4.613752485125774
13,start,st,none,FALSE,FALSE,passage,3,-1,Male,english,8,92,16,9,9,8,13,23,36,9,9,9,-2.2809537172228302,-1.0239255425271416,S T,-4.197825218612371
13,flickering,fl,none,FALSE,FALSE,passage,5,2,Male,english,8,92,16,9,9,8,13,23,36,9,9,9,-2.2809537172228302,-1.0239255425271416,F L,-4.7156268300213995
13,spark,sp,none,FALSE,FALSE,passage,3,-1,Male,english,8,92,16,9,9,8,13,23,36,9,9,9,-2.2809537172228302,-1.0239255425271416,S P,-4.898904003978995
13,small,sm,none,FALSE,FALSE,passage,5,1,Male,english,8,92,16,9,9,8,13,23,36,9,9,9,-2.2809537172228302,-1.0239255425271416,S M,-5.980379245577114
13,scoop,sk,none,FALSE,FALSE,passage,3,-1,Male,english,8,92,16,9,9,8,13,23,36,9,9,9,-2.2809537172228302,-1.0239255425271416,S K,-4.588769672309811
13,skin,sk,none,FALSE,FALSE,passage,3,-1,Male,english,8,92,16,9,9,8,13,23,36,9,9,9,-2.2809537172228302,-1.0239255425271416,S K,-4.588769672309811
13,snag,sn,none,FALSE,FALSE,passage,5,1,Male,english,8,92,16,9,9,8,13,23,36,9,9,9,-2.2809537172228302,-1.0239255425271416,S N,-5.702531277356194
13,thread,θr,none,FALSE,FALSE,passage,5,2,Male,english,8,92,16,9,9,8,13,23,36,9,9,9,-2.2809537172228302,-1.0239255425271416,TH R,-6.151565902523183
13,sweeps,sw,none,FALSE,FALSE,passage,6,3,Male,english,8,92,16,9,9,8,13,23,36,9,9,9,-2.2809537172228302,-1.0239255425271416,S W,-5.3518117100599705
13,please,pl,none,FALSE,FALSE,passage,5,3,Male,english,8,92,16,9,9,8,13,23,36,9,9,9,-2.2809537172228302,-1.0239255425271416,P L,-4.914898942249727
13,floor,fl,none,FALSE,TRUE,passage,5,2,Male,english,8,92,16,9,9,8,13,23,36,9,9,9,-2.2809537172228302,-1.0239255425271416,F L,-4.7156268300213995
13,thrashing,θr,none,FALSE,FALSE,passage,5,2,Male,english,8,92,16,9,9,8,13,23,36,9,9,9,-2.2809537172228302,-1.0239255425271416,TH R,-6.151565902523183
13,speed,sp,none,FALSE,FALSE,passage,3,-1,Male,english,8,92,16,9,9,8,13,23,36,9,9,9,-2.2809537172228302,-1.0239255425271416,S P,-4.898904003978995
13,smiles,sm,none,FALSE,FALSE,passage,5,1,Male,english,8,92,16,9,9,8,13,23,36,9,9,9,-2.2809537172228302,-1.0239255425271416,S M,-5.980379245577114
13,swoon,sw,none,FALSE,FALSE,passage,6,3,Male,english,8,92,16,9,9,8,13,23,36,9,9,9,-2.2809537172228302,-1.0239255425271416,S W,-5.3518117100599705
13,slouched,sl,none,FALSE,FALSE,passage,5,2,Male,english,8,92,16,9,9,8,13,23,36,9,9,9,-2.2809537172228302,-1.0239255425271416,S L,-5.015945325237484
13,swim,sw,none,FALSE,FALSE,passage,6,3,Male,english,8,92,16,9,9,8,13,23,36,9,9,9,-2.2809537172228302,-1.0239255425271416,S W,-5.3518117100599705
13,dreaming,dr,none,FALSE,FALSE,passage,3,3,Male,english,8,92,16,9,9,8,13,23,36,9,9,9,-2.2809537172228302,-1.0239255425271416,D R,-5.022968145018844
13,twin,tw,none,FALSE,FALSE,passage,6,4,Male,english,8,92,16,9,9,8,13,23,36,9,9,9,-2.2809537172228302,-1.0239255425271416,T W,-6.71044976457928
13,bugle,bj,none,FALSE,FALSE,passage,4,4,Male,english,8,92,16,9,9,8,13,23,36,9,9,9,-2.2809537172228302,-1.0239255425271416,B Y,-7.655533994451474
13,clean,kl,none,FALSE,FALSE,passage,5,3,Male,english,8,92,16,9,9,8,13,23,36,9,9,9,-2.2809537172228302,-1.0239255425271416,K L,-4.836066891269524
13,snips,sn,none,FALSE,TRUE,passage,5,1,Male,english,8,92,16,9,9,8,13,23,36,9,9,9,-2.2809537172228302,-1.0239255425271416,S N,-5.702531277356194
13,ground,gr,none,FALSE,TRUE,passage,3,3,Male,english,8,92,16,9,9,8,13,23,36,9,9,9,-2.2809537172228302,-1.0239255425271416,G R,-4.587983375978652
13,slips,sl,none,FALSE,TRUE,passage,5,2,Male,english,8,92,16,9,9,8,13,23,36,9,9,9,-2.2809537172228302,-1.0239255425271416,S L,-5.015945325237484
13,place,pl,none,FALSE,TRUE,passage,5,3,Male,english,8,92,16,9,9,8,13,23,36,9,9,9,-2.2809537172228302,-1.0239255425271416,P L,-4.914898942249727
13,tweaking,tw,none,FALSE,FALSE,passage,6,4,Male,english,8,92,16,9,9,8,13,23,36,9,9,9,-2.2809537172228302,-1.0239255425271416,T W,-6.71044976457928
13,sweeping,sw,none,FALSE,FALSE,passage,6,3,Male,english,8,92,16,9,9,8,13,23,36,9,9,9,-2.2809537172228302,-1.0239255425271416,S W,-5.3518117100599705
13,sloth,sl,none,FALSE,FALSE,passage,5,2,Male,english,8,92,16,9,9,8,13,23,36,9,9,9,-2.2809537172228302,-1.0239255425271416,S L,-5.015945325237484
13,sniffs,sn,none,FALSE,TRUE,passage,5,1,Male,english,8,92,16,9,9,8,13,23,36,9,9,9,-2.2809537172228302,-1.0239255425271416,S N,-5.702531277356194
13,flock,fl,none,FALSE,TRUE,passage,5,2,Male,english,8,92,16,9,9,8,13,23,36,9,9,9,-2.2809537172228302,-1.0239255425271416,F L,-4.7156268300213995
13,snatch,sn,none,FALSE,FALSE,passage,5,1,Male,english,8,92,16,9,9,8,13,23,36,9,9,9,-2.2809537172228302,-1.0239255425271416,S N,-5.702531277356194
13,small,sm,none,FALSE,FALSE,passage,5,1,Male,english,8,92,16,9,9,8,13,23,36,9,9,9,-2.2809537172228302,-1.0239255425271416,S M,-5.980379245577114
13,slow,sl,none,FALSE,FALSE,passage,5,2,Male,english,8,92,16,9,9,8,13,23,36,9,9,9,-2.2809537172228302,-1.0239255425271416,S L,-5.015945325237484
13,stop,st,none,FALSE,FALSE,passage,3,-1,Male,english,8,92,16,9,9,8,13,23,36,9,9,9,-2.2809537172228302,-1.0239255425271416,S T,-4.197825218612371
13,smacked,sm,none,FALSE,FALSE,passage,5,1,Male,english,8,92,16,9,9,8,13,23,36,9,9,9,-2.2809537172228302,-1.0239255425271416,S M,-5.980379245577114
13,skeptical,sk,none,FALSE,FALSE,passage,3,-1,Male,english,8,92,16,9,9,8,13,23,36,9,9,9,-2.2809537172228302,-1.0239255425271416,S K,-4.588769672309811
13,fly,fl,none,FALSE,FALSE,passage,5,2,Male,english,8,92,16,9,9,8,13,23,36,9,9,9,-2.2809537172228302,-1.0239255425271416,F L,-4.7156268300213995
