participant,word,onset,ep_type,has_ep,preceding_v,context,nap_sonority,sonority_delta,gender,dominant_language,current_farsi_exposure,current_english_exposure,length_of_farsi_residence,farsi_speaking_proficiency,farsi_understanding_proficiency,farsi_reading_proficiency,age_of_english_acquisition,age_of_english_fluency,length_of_english_residence,english_speaking_proficiency,english_understanding_proficiency,english_reading_proficiency,PC1,PC2
10,skin,sk,none,FALSE,FALSE,passage,3,-1,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-25.457904348423988,14.880607991531317
10,snag,sn,none,FALSE,FALSE,passage,5,1,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-25.457904348423988,14.880607991531317
10,thread,θr,none,FALSE,FALSE,passage,5,2,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-25.457904348423988,14.880607991531317
10,sweeps,sw,none,FALSE,FALSE,passage,6,3,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-25.457904348423988,14.880607991531317
10,please,pl,none,FALSE,FALSE,passage,5,3,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-25.457904348423988,14.880607991531317
10,floor,fl,none,FALSE,TRUE,passage,5,2,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-25.457904348423988,14.880607991531317
10,thrashing,θr,none,FALSE,FALSE,passage,5,2,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-25.457904348423988,14.880607991531317
10,speed,sp,none,FALSE,FALSE,passage,3,-1,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-25.457904348423988,14.880607991531317
10,smiles,sm,none,FALSE,FALSE,passage,5,1,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-25.457904348423988,14.880607991531317
10,swoon,sw,none,FALSE,FALSE,passage,6,3,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-25.457904348423988,14.880607991531317
10,slouched,sl,none,FALSE,FALSE,passage,5,2,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-25.457904348423988,14.880607991531317
10,swim,sw,none,FALSE,FALSE,passage,6,3,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-25.457904348423988,14.880607991531317
10,dreaming,dr,none,FALSE,FALSE,passage,3,3,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-25.457904348423988,14.880607991531317
10,twin,tw,none,FALSE,FALSE,passage,6,4,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-25.457904348423988,14.880607991531317
10,bugle,bj,none,FALSE,FALSE,passage,4,4,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-25.457904348423988,14.880607991531317
10,clean,kl,none,FALSE,FALSE,passage,5,3,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-25.457904348423988,14.880607991531317
10,snips,sn,none,FALSE,TRUE,passage,5,1,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-25.457904348423988,14.880607991531317
10,ground,gr,none,FALSE,TRUE,passage,3,3,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-25.457904348423988,14.880607991531317
10,slips,sl,none,FALSE,TRUE,passage,5,2,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-25.457904348423988,14.880607991531317
10,place,pl,none,FALSE,TRUE,passage,5,3,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-25.457904348423988,14.880607991531317
10,tweaking,tw,none,FALSE,FALSE,passage,6,4,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-25.457904348423988,14.880607991531317
10,sweeping,sw,none,FALSE,FALSE,passage,6,3,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-25.457904348423988,14.880607991531317
10,sloth,sl,none,FALSE,FALSE,passage,5,2,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-25.457904348423988,14.880607991531317
10,spreading,sp,none,FALSE,FALSE,passage,3,-1,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-25.457904348423988,14.880607991531317
10,sniffs,sn,none,FALSE,TRUE,passage,5,1,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-25.457904348423988,14.880607991531317
10,flock,fl,none,FALSE,TRUE,passage,5,2,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-25.457904348423988,14.880607991531317
10,snatch,sn,none,FALSE,FALSE,passage,5,1,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-25.457904348423988,14.880607991531317
10,small,sm,none,FALSE,FALSE,passage,5,1,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-25.457904348423988,14.880607991531317
10,slow,sl,none,FALSE,FALSE,passage,5,2,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-25.457904348423988,14.880607991531317
10,stop,st,none,FALSE,FALSE,passage,3,-1,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-25.457904348423988,14.880607991531317
10,smacked,sm,none,FALSE,FALSE,passage,5,1,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-25.457904348423988,14.880607991531317
10,skeptical,sk,none,FALSE,FALSE,passage,3,-1,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-25.457904348423988,14.880607991531317
10,fly,fl,none,FALSE,FALSE,passage,5,2,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-25.457904348423988,14.880607991531317
10,breeze,br,none,FALSE,TRUE,passage,3,3,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-25.457904348423988,14.880607991531317
10,queen,kw,none,FALSE,TRUE,passage,6,4,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-25.457904348423988,14.880607991531317
10,twitches,tw,none,FALSE,FALSE,passage,6,4,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-25.457904348423988,14.880607991531317
10,throttle,θr,none,FALSE,FALSE,passage,5,2,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-25.457904348423988,14.880607991531317
10,brings,br,none,FALSE,FALSE,passage,3,3,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-25.457904348423988,14.880607991531317
10,three,θr,none,FALSE,FALSE,passage,5,2,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-25.457904348423988,14.880607991531317
10,sleep,sl,none,FALSE,FALSE,passage,5,2,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-25.457904348423988,14.880607991531317
10,scarlett,sk,none,FALSE,FALSE,passage,3,-1,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-25.457904348423988,14.880607991531317
10,creek,kr,none,FALSE,FALSE,passage,5,3,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-25.457904348423988,14.880607991531317
10,plethora,pl,none,FALSE,TRUE,passage,5,3,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-25.457904348423988,14.880607991531317
10,snow,sn,none,FALSE,TRUE,passage,5,1,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-25.457904348423988,14.880607991531317
10,smelling,sm,none,FALSE,FALSE,passage,5,1,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-25.457904348423988,14.880607991531317
10,brother,br,none,FALSE,FALSE,passage,3,3,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-25.457904348423988,14.880607991531317
10,freaks,fr,none,FALSE,TRUE,passage,5,2,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-25.457904348423988,14.880607991531317
10,start,st,none,FALSE,FALSE,passage,3,-1,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-25.457904348423988,14.880607991531317
10,trot,tr,none,FALSE,FALSE,context,5,3,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-25.457904348423988,14.880607991531317
10,snaps,sn,none,FALSE,FALSE,context,5,1,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-25.457904348423988,14.880607991531317
10,dwane,dw,none,FALSE,FALSE,context,4,4,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-25.457904348423988,14.880607991531317
10,cute,kj,none,FALSE,FALSE,context,6,4,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-25.457904348423988,14.880607991531317
10,swats,sw,none,FALSE,FALSE,context,6,3,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-25.457904348423988,14.880607991531317
10,gloves,gl,none,FALSE,FALSE,context,3,3,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-25.457904348423988,14.880607991531317
10,smith,sm,none,FALSE,FALSE,context,5,1,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-25.457904348423988,14.880607991531317
10,starts,st,none,FALSE,FALSE,context,3,-1,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-25.457904348423988,14.880607991531317
10,steps,st,none,FALSE,FALSE,context,3,-1,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-25.457904348423988,14.880607991531317
10,slugs,sl,none,FALSE,FALSE,context,5,2,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-25.457904348423988,14.880607991531317
10,quacks,kw,none,FALSE,FALSE,context,6,4,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-25.457904348423988,14.880607991531317
10,skip,sk,none,FALSE,FALSE,context,3,-1,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-25.457904348423988,14.880607991531317
10,flying,fl,none,FALSE,FALSE,context,5,2,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-25.457904348423988,14.880607991531317
10,drink,dr,none,FALSE,FALSE,context,3,3,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-25.457904348423988,14.880607991531317
10,grabs,gr,none,FALSE,FALSE,context,3,3,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-25.457904348423988,14.880607991531317
10,smog,sm,none,FALSE,FALSE,context,5,1,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-25.457904348423988,14.880607991531317
10,beautiful,bj,none,FALSE,FALSE,context,4,4,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-25.457904348423988,14.880607991531317
10,dwarf,dw,none,FALSE,FALSE,context,4,4,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-25.457904348423988,14.880607991531317
10,quickly,kw,none,FALSE,FALSE,context,6,4,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-25.457904348423988,14.880607991531317
10,snoops,sn,none,FALSE,FALSE,context,5,1,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-25.457904348423988,14.880607991531317
10,bring,br,none,FALSE,FALSE,context,3,3,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-25.457904348423988,14.880607991531317
10,start,st,none,FALSE,FALSE,context,3,-1,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-25.457904348423988,14.880607991531317
10,flickering,fl,none,FALSE,FALSE,context,5,2,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-25.457904348423988,14.880607991531317
10,spark,sp,none,FALSE,FALSE,context,3,-1,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-25.457904348423988,14.880607991531317
10,small,sm,none,FALSE,FALSE,context,5,1,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-25.457904348423988,14.880607991531317
10,scoop,sk,none,FALSE,FALSE,context,3,-1,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-25.457904348423988,14.880607991531317
10,skin,sk,none,FALSE,FALSE,context,3,-1,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-25.457904348423988,14.880607991531317
10,snag,sn,none,FALSE,FALSE,context,5,1,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-25.457904348423988,14.880607991531317
10,thread,θr,none,FALSE,FALSE,context,5,2,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-25.457904348423988,14.880607991531317
10,sweeps,sw,none,FALSE,FALSE,context,6,3,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-25.457904348423988,14.880607991531317
10,please,pl,none,FALSE,FALSE,context,5,3,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-25.457904348423988,14.880607991531317
10,floor,fl,none,FALSE,FALSE,context,5,2,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-25.457904348423988,14.880607991531317
10,thrashing,θr,none,FALSE,FALSE,context,5,2,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-25.457904348423988,14.880607991531317
10,speed,sp,none,FALSE,FALSE,context,3,-1,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-25.457904348423988,14.880607991531317
10,smiles,sm,none,FALSE,FALSE,context,5,1,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-25.457904348423988,14.880607991531317
10,swoon,sw,none,FALSE,FALSE,context,6,3,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-25.457904348423988,14.880607991531317
10,slouched,sl,none,FALSE,FALSE,context,5,2,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-25.457904348423988,14.880607991531317
10,swim,sw,none,FALSE,FALSE,context,6,3,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-25.457904348423988,14.880607991531317
10,dreaming,dr,none,FALSE,FALSE,context,3,3,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-25.457904348423988,14.880607991531317
10,twin,tw,none,FALSE,FALSE,context,6,4,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-25.457904348423988,14.880607991531317
10,bugle,bj,none,FALSE,FALSE,context,4,4,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-25.457904348423988,14.880607991531317
10,clean,kl,none,FALSE,FALSE,context,5,3,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-25.457904348423988,14.880607991531317
10,snips,sn,none,FALSE,FALSE,context,5,1,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-25.457904348423988,14.880607991531317
10,ground,gr,none,FALSE,FALSE,context,3,3,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-25.457904348423988,14.880607991531317
10,slips,sl,none,FALSE,FALSE,context,5,2,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-25.457904348423988,14.880607991531317
10,place,pl,none,FALSE,FALSE,context,5,3,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-25.457904348423988,14.880607991531317
10,tweaking,tw,none,FALSE,FALSE,context,6,4,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-25.457904348423988,14.880607991531317
10,sweeping,sw,none,FALSE,FALSE,context,6,3,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-25.457904348423988,14.880607991531317
10,sloth,sl,none,FALSE,FALSE,context,5,2,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-25.457904348423988,14.880607991531317
10,spreading,sp,none,FALSE,FALSE,context,3,-1,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-25.457904348423988,14.880607991531317
10,sniffs,sn,none,FALSE,FALSE,context,5,1,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-25.457904348423988,14.880607991531317
10,flock,fl,none,FALSE,FALSE,context,5,2,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-25.457904348423988,14.880607991531317
10,snatch,sn,none,FALSE,FALSE,context,5,1,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-25.457904348423988,14.880607991531317
10,small,sm,none,FALSE,FALSE,context,5,1,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-25.457904348423988,14.880607991531317
10,slow,sl,none,FALSE,FALSE,context,5,2,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-25.457904348423988,14.880607991531317
10,stop,st,none,FALSE,FALSE,context,3,-1,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-25.457904348423988,14.880607991531317
10,smacked,sm,none,FALSE,FALSE,context,5,1,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-25.457904348423988,14.880607991531317
10,skeptical,sk,none,FALSE,FALSE,context,3,-1,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-25.457904348423988,14.880607991531317
10,fly,fl,none,FALSE,FALSE,context,5,2,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-25.457904348423988,14.880607991531317
10,breeze,br,none,FALSE,FALSE,context,3,3,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-25.457904348423988,14.880607991531317
10,queen,kw,none,FALSE,FALSE,context,6,4,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-25.457904348423988,14.880607991531317
10,twitches,tw,none,FALSE,FALSE,context,6,4,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-25.457904348423988,14.880607991531317
10,throttle,θr,none,FALSE,FALSE,context,5,2,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-25.457904348423988,14.880607991531317
10,brings,br,none,FALSE,FALSE,context,3,3,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-25.457904348423988,14.880607991531317
10,three,θr,none,FALSE,FALSE,context,5,2,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-25.457904348423988,14.880607991531317
10,sleep,sl,none,FALSE,FALSE,context,5,2,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-25.457904348423988,14.880607991531317
10,scarlett,sk,none,FALSE,FALSE,context,3,-1,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-25.457904348423988,14.880607991531317
10,creek,kr,none,FALSE,FALSE,context,5,3,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-25.457904348423988,14.880607991531317
10,plethora,pl,none,FALSE,FALSE,context,5,3,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-25.457904348423988,14.880607991531317
10,snow,sn,none,FALSE,FALSE,context,5,1,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-25.457904348423988,14.880607991531317
10,smelling,sm,none,FALSE,FALSE,context,5,1,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-25.457904348423988,14.880607991531317
10,brother,br,none,FALSE,FALSE,context,3,3,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-25.457904348423988,14.880607991531317
10,freaks,fr,none,FALSE,FALSE,context,5,2,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-25.457904348423988,14.880607991531317
10,start,st,none,FALSE,FALSE,context,3,-1,Male,english,50,50,7,9,9,0,8,11,42,10,10,10,-25.457904348423988,14.880607991531317
13,trot,tr,none,FALSE,FALSE,passage,5,3,Male,english,8,92,16,9,9,8,13,23,36,9,9,9,-58.69654789971505,-36.14767620533079
13,snaps,sn,none,FALSE,FALSE,passage,5,1,Male,english,8,92,16,9,9,8,13,23,36,9,9,9,-58.69654789971505,-36.14767620533079
13,dwane,dw,none,FALSE,FALSE,passage,4,4,Male,english,8,92,16,9,9,8,13,23,36,9,9,9,-58.69654789971505,-36.14767620533079
13,cute,kj,none,FALSE,TRUE,passage,6,4,Male,english,8,92,16,9,9,8,13,23,36,9,9,9,-58.69654789971505,-36.14767620533079
13,swats,sw,none,FALSE,FALSE,passage,6,3,Male,english,8,92,16,9,9,8,13,23,36,9,9,9,-58.69654789971505,-36.14767620533079
13,gloves,gl,none,FALSE,FALSE,passage,3,3,Male,english,8,92,16,9,9,8,13,23,36,9,9,9,-58.69654789971505,-36.14767620533079
13,smith,sm,none,FALSE,FALSE,passage,5,1,Male,english,8,92,16,9,9,8,13,23,36,9,9,9,-58.69654789971505,-36.14767620533079
13,starts,st,none,FALSE,FALSE,passage,3,-1,Male,english,8,92,16,9,9,8,13,23,36,9,9,9,-58.69654789971505,-36.14767620533079
13,steps,st,none,FALSE,FALSE,passage,3,-1,Male,english,8,92,16,9,9,8,13,23,36,9,9,9,-58.69654789971505,-36.14767620533079
13,slugs,sl,none,FALSE,TRUE,passage,5,2,Male,english,8,92,16,9,9,8,13,23,36,9,9,9,-58.69654789971505,-36.14767620533079
13,quacks,kw,none,FALSE,FALSE,passage,6,4,Male,english,8,92,16,9,9,8,13,23,36,9,9,9,-58.69654789971505,-36.14767620533079
13,skip,sk,none,FALSE,FALSE,passage,3,-1,Male,english,8,92,16,9,9,8,13,23,36,9,9,9,-58.69654789971505,-36.14767620533079
13,flying,fl,none,FALSE,FALSE,passage,5,2,Male,english,8,92,16,9,9,8,13,23,36,9,9,9,-58.69654789971505,-36.14767620533079
13,drink,dr,none,FALSE,TRUE,passage,3,3,Male,english,8,92,16,9,9,8,13,23,36,9,9,9,-58.69654789971505,-36.14767620533079
13,grabs,gr,none,FALSE,FALSE,passage,3,3,Male,english,8,92,16,9,9,8,13,23,36,9,9,9,-58.69654789971505,-36.14767620533079
13,smog,sm,none,FALSE,FALSE,passage,5,1,Male,english,8,92,16,9,9,8,13,23,36,9,9,9,-58.69654789971505,-36.14767620533079
13,beautiful,bj,none,FALSE,FALSE,passage,4,4,Male,english,8,92,16,9,9,8,13,23,36,9,9,9,-58.69654789971505,-36.14767620533079
13,dwarf,dw,none,FALSE,TRUE,passage,4,4,Male,english,8,92,16,9,9,8,13,23,36,9,9,9,-58.69654789971505,-36.14767620533079
13,quickly,kw,none,FALSE,FALSE,passage,6,4,Male,english,8,92,16,9,9,8,13,23,36,9,9,9,-58.69654789971505,-36.14767620533079
13,snoops,sn,none,FALSE,FALSE,passage,5,1,Male,english,8,92,16,9,9,8,13,23,36,9,9,9,-58.69654789971505,-36.14767620533079
13,bring,br,none,FALSE,FALSE,passage,3,3,Male,english,8,92,16,9,9,8,13,23,36,9,9,9,-58.69654789971505,-36.14767620533079
13,start,st,none,FALSE,FALSE,passage,3,-1,Male,english,8,92,16,9,9,8,13,23,36,9,9,9,-58.69654789971505,-36.14767620533079
13,flickering,fl,none,FALSE,FALSE,passage,5,2,Male,english,8,92,16,9,9,8,13,23,36,9,9,9,-58.69654789971505,-36.14767620533079
13,spark,sp,none,FALSE,FALSE,passage,3,-1,Male,english,8,92,16,9,9,8,13,23,36,9,9,9,-58.69654789971505,-36.14767620533079
13,small,sm,none,FALSE,FALSE,passage,5,1,Male,english,8,92,16,9,9,8,13,23,36,9,9,9,-58.69654789971505,-36.14767620533079
13,scoop,sk,none,FALSE,FALSE,passage,3,-1,Male,english,8,92,16,9,9,8,13,23,36,9,9,9,-58.69654789971505,-36.14767620533079
13,skin,sk,none,FALSE,FALSE,passage,3,-1,Male,english,8,92,16,9,9,8,13,23,36,9,9,9,-58.69654789971505,-36.14767620533079
13,snag,sn,none,FALSE,FALSE,passage,5,1,Male,english,8,92,16,9,9,8,13,23,36,9,9,9,-58.69654789971505,-36.14767620533079
13,thread,θr,none,FALSE,FALSE,passage,5,2,Male,english,8,92,16,9,9,8,13,23,36,9,9,9,-58.69654789971505,-36.14767620533079
13,sweeps,sw,none,FALSE,FALSE,passage,6,3,Male,english,8,92,16,9,9,8,13,23,36,9,9,9,-58.69654789971505,-36.14767620533079
13,please,pl,none,FALSE,FALSE,passage,5,3,Male,english,8,92,16,9,9,8,13,23,36,9,9,9,-58.69654789971505,-36.14767620533079
13,floor,fl,none,FALSE,TRUE,passage,5,2,Male,english,8,92,16,9,9,8,13,23,36,9,9,9,-58.69654789971505,-36.14767620533079
13,thrashing,θr,none,FALSE,FALSE,passage,5,2,Male,english,8,92,16,9,9,8,13,23,36,9,9,9,-58.69654789971505,-36.14767620533079
13,speed,sp,none,FALSE,FALSE,passage,3,-1,Male,english,8,92,16,9,9,8,13,23,36,9,9,9,-58.69654789971505,-36.14767620533079
13,smiles,sm,none,FALSE,FALSE,passage,5,1,Male,english,8,92,16,9,9,8,13,23,36,9,9,9,-58.69654789971505,-36.14767620533079
13,swoon,sw,none,FALSE,FALSE,passage,6,3,Male,english,8,92,16,9,9,8,13,23,36,9,9,9,-58.69654789971505,-36.14767620533079
13,slouched,sl,none,FALSE,FALSE,passage,5,2,Male,english,8,92,16,9,9,8,13,23,36,9,9,9,-58.69654789971505,-36.14767620533079
13,swim,sw,none,FALSE,FALSE,passage,6,3,Male,english,8,92,16,9,9,8,13,23,36,9,9,9,-58.69654789971505,-36.14767620533079
13,dreaming,dr,none,FALSE,FALSE,passage,3,3,Male,english,8,92,16,9,9,8,13,23,36,9,9,9,-58.69654789971505,-36.14767620533079
13,twin,tw,none,FALSE,FALSE,passage,6,4,Male,english,8,92,16,9,9,8,13,23,36,9,9,9,-58.69654789971505,-36.14767620533079
13,bugle,bj,none,FALSE,FALSE,passage,4,4,Male,english,8,92,16,9,9,8,13,23,36,9,9,9,-58.69654789971505,-36.14767620533079
13,clean,kl,none,FALSE,FALSE,passage,5,3,Male,english,8,92,16,9,9,8,13,23,36,9,9,9,-58.69654789971505,-36.14767620533079
13,snips,sn,none,FALSE,TRUE,passage,5,1,Male,english,8,92,16,9,9,8,13,23,36,9,9,9,-58.69654789971505,-36.14767620533079
13,ground,gr,none,FALSE,TRUE,passage,3,3,Male,english,8,92,16,9,9,8,13,23,36,9,9,9,-58.69654789971505,-36.14767620533079
13,slips,sl,none,FALSE,TRUE,passage,5,2,Male,english,8,92,16,9,9,8,13,23,36,9,9,9,-58.69654789971505,-36.14767620533079
13,place,pl,none,FALSE,TRUE,passage,5,3,Male,english,8,92,16,9,9,8,13,23,36,9,9,9,-58.69654789971505,-36.14767620533079
13,tweaking,tw,none,FALSE,FALSE,passage,6,4,Male,english,8,92,16,9,9,8,13,23,36,9,9,9,-58.69654789971505,-36.14767620533079
13,sweeping,sw,none,FALSE,FALSE,passage,6,3,Male,english,8,92,16,9,9,8,13,23,36,9,9,9,-58.69654789971505,-36.14767620533079
13,sloth,sl,none,FALSE,FALSE,passage,5,2,Male,english,8,92,16,9,9,8,13,23,36,9,9,9,-58.69654789971505,-36.14767620533079
13,spreading,sp,none,FALSE,FALSE,passage,3,-1,Male,english,8,92,16,9,9,8,13,23,36,9,9,9,-58.69654789971505,-36.14767620533079
13,sniffs,sn,none,FALSE,TRUE,passage,5,1,Male,english,8,92,16,9,9,8,13,23,36,9,9,9,-58.69654789971505,-36.14767620533079
13,flock,fl,none,FALSE,TRUE,passage,5,2,Male,english,8,92,16,9,9,8,13,23,36,9,9,9,-58.69654789971505,-36.14767620533079
13,snatch,sn,none,FALSE,FALSE,passage,5,1,Male,english,8,92,16,9,9,8,13,23,36,9,9,9,-58.69654789971505,-36.14767620533079
13,small,sm,none,FALSE,FALSE,passage,5,1,Male,english,8,92,16,9,9,8,13,23,36,9,9,9,-58.69654789971505,-36.14767620533079
13,slow,sl,none,FALSE,FALSE,passage,5,2,Male,english,8,92,16,9,9,8,13,23,36,9,9,9,-58.69654789971505,-36.14767620533079
13,stop,st,none,FALSE,FALSE,passage,3,-1,Male,english,8,92,16,9,9,8,13,23,36,9,9,9,-58.69654789971505,-36.14767620533079
13,smacked,sm,none,FALSE,FALSE,passage,5,1,Male,english,8,92,16,9,9,8,13,23,36,9,9,9,-58.69654789971505,-36.14767620533079
13,skeptical,sk,none,FALSE,FALSE,passage,3,-1,Male,english,8,92,16,9,9,8,13,23,36,9,9,9,-58.69654789971505,-36.14767620533079
13,fly,fl,none,FALSE,FALSE,passage,5,2,Male,english,8,92,16,9,9,8,13,23,36,9,9,9,-58.69654789971505,-36.14767620533079
13,breeze,br,none,FALSE,TRUE,passage,3,3,Male,english,8,92,16,9,9,8,13,23,36,9,9,9,-58.69654789971505,-36.14767620533079
13,queen,kw,none,FALSE,TRUE,passage,6,4,Male,english,8,92,16,9,9,8,13,23,36,9,9,9,-58.69654789971505,-36.14767620533079
13,twitches,tw,none,FALSE,FALSE,passage,6,4,Male,english,8,92,16,9,9,8,13,23,36,9,9,9,-58.69654789971505,-36.14767620533079
13,throttle,θr,none,FALSE,FALSE,passage,5,2,Male,english,8,92,16,9,9,8,13,23,36,9,9,9,-58.69654789971505,-36.14767620533079
13,brings,br,none,FALSE,FALSE,passage,3,3,Male,english,8,92,16,9,9,8,13,23,36,9,9,9,-58.69654789971505,-36.14767620533079
13,three,θr,none,FALSE,FALSE,passage,5,2,Male,english,8,92,16,9,9,8,13,23,36,9,9,9,-58.69654789971505,-36.14767620533079
